4.500000000000000100e-01,1.000000000000000000e-02,4.744092814328996600e+01,3.574309408655010100e+01,6.024931537092964600e-01,5.883298618994355200e+00,2.184364518767762400e-01,1.162057867025549900e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.788974316659388800e+01,1.687399873247707700e+01,4.873970996294924000e-01,5.022291613485822200e+00,4.356236372579319600e-01,7.457200285058366300e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.144914549105348200e+01,2.379132751222892100e+01,7.345307838682296800e-01,3.486486841085304300e+00,3.046367895579733500e-01,3.133999551356729800e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.074834597059315100e+02,3.143867407712752300e+01,6.965112587488993000e-01,1.109799688169272300e+01,1.360066325460467500e-01,6.002309072378665400e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.171857792102460700e+02,2.236183593277714000e+01,7.951408810884180700e-01,7.537584693782951800e+00,3.109604089039890200e-01,1.565498187575054000e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.597657834776546800e+01,2.798571837689030400e+01,3.844870091823272600e-01,1.068997582709483400e+01,2.318208079708006500e-01,7.454013389914788700e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.286212253844484000e+00,3.583724584275653100e+01,1.235956705007584700e-01,5.913260856748360400e+00,5.905654712357887300e-01,3.408519164101689900e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.445878940551450500e+00,3.896890754028723900e+00,6.715018871005979900e-01,5.821801550664154100e+00,6.411322942326455100e-01,4.681678769856545400e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.634166233699774300e+01,2.045219570570734600e+01,4.101692289700873400e-01,7.514476445960021100e+00,2.521954445836141500e-01,1.509603642155094800e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.513457670678693700e+01,2.405405548587582000e+00,4.931928407842388600e-01,6.243240618509769700e+00,1.036045469905384600e-01,7.737442812713445400e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.358949574044644500e+01,1.377398811397675100e+01,3.081467992780460000e-01,6.245884815379386400e+00,1.904234058244534400e-01,6.561246605346464600e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.872706996508920000e+01,8.354250737898082600e+00,6.885216265407838600e-01,6.801346413014162100e+00,2.187930646181133200e-01,6.750155443834863200e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.135844965535436300e+01,2.721404096759550100e+01,1.541434736054942400e-01,5.747724218654326500e+00,3.082413577872191200e-01,3.238361669334098900e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.238589403816247600e+01,3.845450294342047900e+01,7.078334090193376700e-01,1.177699320386153500e+01,1.807630228015687200e-01,6.863352083048138700e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.542626128674166400e+01,2.228516390874528200e+01,3.896222153995969600e-01,5.524670592020733300e+00,5.351769490275019000e-01,7.932258513627970000e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.285241058320698900e+01,3.027316805144971200e+01,5.539588655370704100e-01,1.092565198642716100e+01,1.093362441528219800e-01,8.161420605994695900e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.922934412514695200e+01,2.990001713541840900e+01,7.317148077433799400e-01,6.363908553896366400e+00,3.277979578392336600e-01,6.040537663664435900e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.397201222421956900e+01,2.749386694660001900e+01,2.071558968060063800e-01,7.316627351215596600e+00,2.466663776490576600e-01,2.832112607179299000e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.264964046217677700e+01,3.394073806774376600e+01,5.536610043181700000e-01,4.946659499304633600e+00,5.680045530308189800e-01,3.279576815344009700e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.972767324816099700e+01,7.457610263692105300e+00,1.034883223399756700e-01,6.243204207160871100e+00,2.775862051250458400e-01,4.827112001737111600e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.580562436250170300e+01,3.282097729461884200e+01,4.617594106983128300e-01,6.635300715533625200e+00,2.833875621674363200e-01,7.840519136343653300e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.202532576403032700e+01,2.257838792016979200e+01,3.921589618528424900e-01,8.322333588417272700e+00,2.205238673042580500e-01,5.340480926715994700e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.209712022396776400e+01,8.285234160649050500e+00,4.489459324689300000e-01,5.713435231805398500e+00,7.435593473627563100e-01,8.208305581242321100e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.107740600599851000e+02,3.964340586130180100e+01,6.870121558112400900e-01,1.166445625435736000e+01,1.073583859059985800e-01,4.867530859044410000e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.962293371856085900e+01,2.229107833380652100e+01,7.982568155156030100e-01,6.335781764929497400e+00,1.052030970552799300e-01,1.994822436338677400e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.358424969477867700e+01,3.805410795239887300e+01,3.588073662051120000e-01,5.248523998874967200e+00,3.892929123335613400e-01,4.640655446118280300e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.431759316006458800e+00,1.364139922880621300e+01,1.799425726783789900e-01,5.363592505306517200e+00,3.325854559717834600e-01,6.789418006135401500e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.078709628157035600e+02,1.042505141018720500e+01,5.199794385259297600e-01,5.551512692452364600e+00,6.356117127257804300e-01,1.025593208705586900e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.296334658331174700e+01,2.092109539017016900e+01,2.965305912223197300e-01,5.414779698885372000e+00,5.075690687794284200e-01,3.375462140467498900e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.157265683206922200e+02,3.878809762064694400e+00,5.056543804630808700e-01,6.363168243806197400e+00,2.205920850366358000e-01,5.506948601803232100e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.348413121811059100e+01,3.459208350367070800e+01,2.614384519233276000e-01,6.158109338615727100e+00,4.509265229108157000e-01,2.983840955714904800e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.446294674766122100e+01,2.500575370650982900e+01,4.001345267876547100e-01,5.667609555742158600e+00,7.280185989431643400e-01,6.279354936971162100e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.327462385519649500e+01,1.434788201144084900e+01,5.677105829389305100e-01,7.954274601921596900e+00,2.562500907932049300e-01,8.221292570993661300e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.164266147979368800e+01,7.778690111999970300e+00,1.017209682938314800e-01,5.978091665331202600e+00,3.924228903763331600e-01,1.973105059050615500e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.747024660889220400e+00,2.821857820678864600e+01,6.511507861867896800e-01,5.568256011711747000e+00,6.854741908463147800e-01,7.527700746922378900e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.906980373971485000e+01,1.394145509167395500e+01,7.876848519926914500e-01,4.423157166574106300e+00,2.883469384297666600e-01,2.242041254853506800e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.332513173283420100e+01,3.561018345316702500e+01,4.262585957847775400e-01,5.051449827290435100e+00,5.533620865341906100e-01,5.283200771635084800e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.059651806264243300e+02,2.025787841947827800e+01,5.521599836347238500e-01,5.830952693657005500e+00,4.778055093027101500e-01,5.895928768740380500e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.170231529654091700e+01,7.048341223723966200e+00,4.780850669019876000e-01,5.953905919589825400e+00,1.744084314355840200e-01,2.143496007548981700e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.027515467048286800e+02,2.763084411676382100e+01,1.029608732891063600e-01,1.105512812081456900e+01,1.795063573655277500e-01,2.085925200820134600e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.666145450571133300e+01,2.919244793005763600e+01,4.635034185540996000e-01,8.326280628422374300e+00,1.153037803265831000e-01,2.041212600228284900e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.306557652754781500e+00,1.610579539528167500e+01,7.108324377020534000e-01,4.967555868684425700e+00,5.897762101225403300e-01,6.718132365788968000e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.329851330258372900e+01,5.888151487669277100e+00,5.879611444882151300e-01,5.633661020059945700e+00,3.469757613442192000e-01,2.689151042577187000e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.050221699303688400e+00,9.451350070145059200e+00,5.318841123588589100e-01,5.381790500432566100e+00,5.800738199095464300e-01,4.266345584132323900e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.384666900903521000e+01,2.505731543228101500e+01,1.817102691359773500e-01,5.731271110797862900e+00,4.286984452840996200e-01,2.620578889580016900e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.094270630017305700e+01,3.610522687953670100e+01,5.877894144277141500e-01,5.968046842496439900e+00,1.537307318797752100e-01,8.267708808846439000e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.119763588001141800e+01,1.288654861560975800e+01,2.064159061590047400e-01,6.745979229702671300e+00,3.419294045381158200e-01,6.079996389324853200e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.181254651722846100e+02,2.097470205662643400e+01,4.907898579564227100e-01,7.473236253187758700e+00,3.722401847460377100e-01,5.826626164423824900e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.356209016943162700e+01,1.820802933007710300e+01,1.220950256783368500e-01,7.206371202406209000e+00,3.885919528685732900e-01,1.610962944293272700e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.746593609988869400e+01,1.520471281848911400e+00,1.899166117611824600e-01,6.243770333440596500e+00,2.403194163275840000e-01,1.533748688786173200e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.176509537382775500e+01,2.790311021010654500e+00,4.553843896200339100e-01,5.983458796312577400e+00,6.603825014212291200e-01,5.908724719344150600e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.190503243904474600e+01,3.467416682246047800e+01,2.106724893744622000e-01,7.532155285752649500e+00,3.804461202123452500e-01,1.674301949514261900e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.143694393322430600e+02,3.514697075758374500e+01,6.666833694047255000e-01,1.240554375809573200e+01,2.277414164911857300e-01,5.409986940330825400e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.821290372802486200e+01,3.922377429318638100e+01,3.663732026876609400e-01,5.206229775596089100e+00,5.079816006046170600e-01,3.590843085502737300e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.679765324562123400e+01,1.429440919748127200e+01,5.962246107708099000e-01,5.393771584841253700e+00,3.529919525442566400e-01,7.452889565875311400e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.547414423243972700e+01,1.977320766587143700e+00,6.647244842619273200e-01,6.022762538762906500e+00,6.855553473748304800e-01,2.685810523309802900e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.501093224879264200e+01,3.785601463102595000e+01,2.038797652833563300e-01,7.933151925021994600e+00,3.279905310371885600e-01,3.964383127316754000e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.809283215112002100e+01,2.134970141214093100e+01,7.745150887484674200e-01,4.590049824914059300e+00,4.917143207927448000e-01,5.216584819312614100e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.175587797296530000e+02,1.806057916097139700e+01,5.654684311979055700e-01,8.853541071336199100e+00,1.500404902694680300e-01,4.112751934486144100e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.013858403892919600e+01,3.178452757617344500e+00,6.476323314840015700e-01,5.414152450653630500e+00,3.722983686478087400e-01,4.232555461918744400e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.998823045533195900e+01,2.898013622002189400e+01,4.772098308357595200e-01,1.048888787967549900e+01,2.027483327290263100e-01,5.867446284204503900e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.707905780811938900e+00,2.966032669433608100e+01,6.270595514811561100e-01,3.921058688611258600e+00,3.682378687976638500e-01,8.140821772388854300e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.951819786686427000e+01,2.486936172464803700e+01,2.563212457640856600e-01,7.935681930505558600e+00,2.501669024886290500e-01,6.284548164610104200e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.651373147683876200e+00,2.266886667049792700e+01,7.205845644074706500e-01,4.945102254337358600e+00,5.137691260717950300e-01,2.524575248949488800e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.179947977677038700e+02,3.135681630723182100e+01,2.753714866276251200e-01,1.092295396033440400e+01,2.628117530198602100e-01,2.029898680467887600e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.055574427775857500e+02,5.197278077129694500e+00,2.380987491613156300e-01,6.520882690917538600e+00,2.965730597780469300e-01,5.426979441705993600e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.183408715826571400e+00,3.573713697539446300e+01,3.475373762928084000e-01,4.962899702756027800e+00,4.112175273595760600e-01,8.106782202829208000e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.067489054377719500e+01,1.254513428797764300e+01,5.043612877695731200e-01,6.637001743020249500e+00,3.001189597493484900e-01,7.633142199536290300e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.653431989030420400e+01,2.353542643667700000e+01,1.457786370911300400e-01,6.587964691522064000e+00,3.455197278919457400e-01,1.165458238086534700e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.563147934134635600e+01,2.655279191793644600e+01,3.809407285174194500e-01,6.969372727180612500e+00,2.627374843737180200e-01,8.657250107079596000e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.985014903110537400e+01,1.623638890905697700e+01,6.857905047900243500e-01,5.987638081153704700e+00,2.823966483170986000e-01,2.401049537252008800e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.017722529077170200e+01,3.081054632884563600e+01,5.584910276407782900e-01,8.282129857722740200e+00,1.001788032335037700e-01,6.348392059398828600e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.139845560425825000e+02,3.810733408411260800e+01,5.740469769313114600e-01,5.610565457006082100e+00,5.018095385200364000e-01,6.026206998787655400e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.153100118201221800e+01,2.856574026733685700e+01,2.424377028830798400e-01,9.105377632500925200e+00,2.548846687755941300e-01,3.343155007588694500e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.360104158051541400e+00,1.790764303125688500e+01,2.378757461506034500e-01,5.700750026808776700e+00,6.063949438347727700e-01,8.978829274165518500e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.479524493953115900e+01,3.611659585422442800e+01,5.045791067767229100e-01,5.745000461157897800e+00,4.188872721323406700e-01,4.416363826550607800e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.768104854081557400e+01,1.553385910172009200e+01,1.964987462744167700e-01,5.747188017675116000e+00,4.891360128618939000e-01,1.363156901338938900e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.210828305800788500e+01,3.850767081836892200e+01,6.217536859251330300e-01,8.515547804113218400e+00,2.150755712328042400e-01,3.391883577015464300e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.008289185713834300e+01,3.457592547220441000e+01,3.484878521318786100e-01,1.188440805708888000e+01,1.523221268627559800e-01,7.798633220509566500e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.551612589203918400e+01,5.258006493963666400e+00,4.790512385728612500e-01,5.920023156428108300e+00,3.808449192900511500e-01,2.288822311207063500e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.131196910820481300e+02,1.171718913261166700e+01,3.030075322508372100e-01,6.151030757325424100e+00,4.479710665385360200e-01,5.029058978467982900e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.500072417371470100e-01,2.414007468096141200e+01,3.532558868502038200e-01,5.844483118908124600e+00,4.277510453010007200e-01,1.270453673502223700e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.759571431934837400e+00,2.790334121131337500e+01,5.418654903089142900e-01,3.300597284004195100e+00,2.158356605312381500e-01,8.875495443456731200e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.125698406535704200e+02,3.502065144064251000e+01,5.029326704181440500e-01,1.197337056290544200e+01,1.452152756434133600e-01,1.609774467353290200e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.777517613461400700e+01,1.115940949470950500e+01,7.418103441681015400e-01,6.146566727706764200e+00,1.310852230663393500e-01,7.761063110079161600e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.447762544272428900e+01,3.922633895531002700e+01,1.325168531131797300e-01,5.496259512910478800e+00,2.392141320403080900e-01,4.728372300028744800e-01
4.500000000000000100e-01,1.000000000000000000e-02,2.991709187167972000e+01,1.468258634188830800e+01,1.704295786538447800e-01,6.326192497130982400e+00,1.763153571214235400e-01,7.699447454005953200e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.334132459840526500e+01,1.409664138119680600e+01,5.416728549438023500e-01,5.975537839393154200e+00,2.305808952264334900e-01,1.414345226633331700e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.791592253105380900e+01,3.934125682727323400e+01,4.676083279790250700e-01,4.458014463575506300e+00,1.152650512255587700e-01,7.099334987438503700e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.376923055636187600e+01,3.065219768445376000e+01,1.731241247750827100e-01,1.104699802172576600e+01,2.318932519183769500e-01,1.478548619231331300e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.246845883031868100e+01,2.770575115463488600e+01,6.061963111704715700e-01,5.350572597712476500e+00,7.450893882701907800e-01,2.132397108401935500e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.240847860150897700e+01,1.400428491152929800e+01,6.823254595250055600e-01,5.139246324708437900e+00,6.408904381215667600e-01,8.488645936305504500e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.331842051822761200e+01,8.464472771930225300e+00,4.456017662222882000e-01,5.104192113744147700e+00,3.830478925325251400e-01,2.305911583876687500e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.104350635957399600e+01,2.641333736112673600e+01,3.804526624679714900e-01,5.400884343454123400e+00,4.310879822521021000e-01,1.813656253204865000e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.123889605789382700e+02,4.025268595397367500e+00,5.856047731805090800e-01,6.079887256656073500e+00,4.413416906651119700e-01,7.887922152398364500e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.855501279450823700e-01,2.287535483239990700e+01,7.304453932177961100e-01,6.055447098523330000e+00,6.744147452903155300e-01,7.270116622071499700e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.952377451520529700e+01,2.726162178190137600e+01,3.984043492919976400e-01,6.396002623185820500e+00,2.767945861878371400e-01,5.084822439128745500e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.022915140760558800e+02,1.305280555808889400e+01,7.482976475988044600e-01,7.257193277976906400e+00,1.798388156168302700e-01,5.938061533141569800e-01
4.500000000000000100e-01,1.000000000000000000e-02,2.633300774045750000e+01,3.481275061418653400e+01,7.906101746028618700e-01,3.758358204923177400e+00,1.895180525403186200e-01,6.878095106153940800e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.302848157865589900e+01,2.537865593214240400e+01,3.103767968578919900e-01,6.502280797841034900e+00,2.862852967469894400e-01,3.323388965227530600e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.911279987389485800e+01,2.491563536167843300e+01,7.913994550386269600e-01,7.697152710125677400e+00,1.969297955214088800e-01,7.215813276797118400e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.156537836080985500e+02,1.609211502219832800e+01,4.561816623610874800e-01,7.714958263450267100e+00,1.644528052012092200e-01,1.573663724983730700e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.328566237434724000e+01,1.243051917951210000e+01,2.002040398259664300e-01,5.921704579806244900e+00,6.511489796572542700e-01,1.594573743981414800e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.131744338166751600e+01,3.762017372513133000e+01,3.796507646417658400e-01,5.575299799820868400e+00,6.852270536662159500e-01,6.753411754997968900e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.095969240906213900e+02,1.477387428719120500e+01,6.466672051013473400e-01,5.761827639873432700e+00,4.492585720312274300e-01,2.787959412556609800e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.956359917086274400e+01,2.673873241670753800e+01,3.919423527463077300e-01,5.623615056682402800e+00,7.130429768090832400e-01,7.726579674750490000e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.077833834464434700e+01,1.997477325999035700e+01,6.028842666383929000e-01,4.673623411069813800e+00,4.367003557894663100e-01,7.020546546581234400e-01
4.500000000000000100e-01,1.000000000000000000e-02,2.613110270047466300e+01,5.618007498462527700e+00,1.518036094666572200e-01,5.846496192889411200e+00,2.432343671497095600e-01,8.770709325339797200e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.120735665564614600e+02,2.854682649847709400e+00,2.435914105567201200e-01,6.460226783915561400e+00,2.869061768995688800e-01,8.137611410054786900e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.124003411960813600e+01,2.139274393773891000e+01,5.513618325644877900e-01,5.240602861659394500e+00,1.143186753068884500e-01,4.848595076877246800e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.573287776072438500e+01,4.881460647036624000e+00,1.687037490593471200e-01,5.709372094718210300e+00,2.985769987950279700e-01,6.467814859202568600e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.802423062622533200e+01,3.702437938477351800e+01,4.872404513218097100e-01,3.701693862965092400e+00,1.874569699589897500e-01,1.276260703849230200e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.444186217939356700e+01,2.812028323721250800e+01,3.043060130147281500e-01,5.698013283824730400e+00,6.984359406488714900e-01,8.826493504143576600e-01
4.500000000000000100e-01,1.000000000000000000e-02,3.799903491836025900e+01,5.139639713624932300e+00,4.538410026789219100e-01,5.321071053813812800e+00,2.320190615545395500e-01,2.133822852701305600e-01
4.500000000000000100e-01,1.000000000000000000e-02,2.767137768070212200e+01,3.124495597440346000e+01,4.831843504070653100e-01,5.518251967958674300e+00,7.002713058065763700e-01,7.898587375683062700e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.228836185834573800e+01,3.845992649251231700e+01,6.301590188318091400e-01,8.583544070817334100e+00,2.175328136476385700e-01,3.605645899566746200e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.217374450554649100e+00,5.247527530405546900e+00,7.206028387216667500e-01,5.468774556303199800e+00,3.416938745806277200e-01,7.091792344472823700e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.016640059114125400e+01,3.297552989397198100e+01,6.708274850480149300e-01,7.031644760579139200e+00,3.480515624811274500e-01,8.542376511945505300e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.058676848070679500e+01,2.388251968815800900e+01,7.577065315108891800e-01,7.395231717752439600e+00,1.349548778507095300e-01,6.884952590597733800e-01
4.500000000000000100e-01,1.000000000000000000e-02,8.857646542352983900e+01,2.911826115930553300e+01,7.217040700616977900e-01,8.470703370036190400e+00,2.560393458357120800e-01,4.986390949118143500e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.132921151594102900e+02,3.610315099624525500e+00,1.719290832742873000e-01,6.320985086119701900e+00,3.850541602148172000e-01,4.857543082220011600e-01
4.500000000000000100e-01,1.000000000000000000e-02,4.904942104617319400e+01,2.294556334414806300e+01,5.918347115345461400e-01,5.151557726149448500e+00,3.076079433808837100e-01,4.122738757838455600e-01
4.500000000000000100e-01,1.000000000000000000e-02,5.489113159313177400e+01,2.120175866145256200e+01,2.689051487973006500e-01,5.811448024887800700e+00,7.106200434607717900e-01,6.378788489567780400e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.175319784187364800e+01,2.199741056872704100e+01,6.155926260010264900e-01,4.299338766586704000e+00,4.220829056184110000e-01,5.868976933101057700e-01
4.500000000000000100e-01,1.000000000000000000e-02,7.081080852252031800e+01,3.108997475278681600e+01,3.416314188853617500e-01,5.708327549022183000e+00,4.201111989524852800e-01,1.873290741836490000e-01
4.500000000000000100e-01,1.000000000000000000e-02,6.967067925408993300e+01,1.633087990650526300e+01,3.099884129535730400e-01,7.622506326788506900e+00,1.900659350550222300e-01,6.126338557913111300e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.875427766576454000e+01,3.717084481878539700e+01,5.432924478333370800e-01,3.926204797757984800e+00,2.872065906281938700e-01,7.524214913222394600e-01
4.500000000000000100e-01,1.000000000000000000e-02,1.190995207417667500e+02,1.292807078457941500e+00,5.278419164412959700e-01,6.235927683540987600e+00,4.129366626878524500e-01,7.680514214264090300e-01
4.500000000000000100e-01,1.000000000000000000e-02,9.142536106504688600e+01,3.404537802602270300e+01,7.464750867052414300e-01,5.127711755863471100e+00,5.098673676768945600e-01,6.364622288718295700e-01
